user_id,cluster
513680153,0
566281514,0
529561032,0
557769795,0
545948530,0
514281834,0
522049758,1
512777269,1
515238150,0
537830596,0
565687007,0
565667123,0
554047621,1
566291740,0
520498756,0
512568816,0
547630441,0
554077974,0
566294564,0
551899263,0
521130562,1
565666364,0
512455606,0
530768175,0
546235198,2
517474480,0
512429816,0
561416860,0
552424929,0
518591347,0
564278772,0
514449287,0
519646421,0
563252791,1
566298870,1
524672943,0
524578239,1
512777041,0
512577782,2
555663594,1
566301695,0
547388847,0
541522798,0
512527640,0
564720422,0
542388796,0
521026062,1
536588445,0
566303347,0
561157770,0
515042988,0
516636601,0
560493815,0
566303863,0
543205019,0
558070827,0
523681246,0
539848994,0
530676551,0
558192864,1
540702081,0
519271875,0
519092004,0
513112243,0
513340900,1
537412049,0
515130420,0
512491009,0
520619627,1
512588000,0
564592834,1
517205602,0
548852528,0
512858746,2
521390155,0
524404639,0
566305855,0
554631704,0
516665251,0
527681959,2
521922743,1
566306101,0
534179761,0
557739314,2
559938894,1
538981277,0
513987609,0
559004182,0
536317182,1
513993427,0
512776022,1
548007158,0
566309296,0
566125962,2
515120117,0
550627670,0
531149180,0
540008074,2
512974882,1
560935319,1
564780090,1
549953058,0
513117585,0
566056650,0
566310570,0
552751347,0
566193589,0
565960036,0
515495731,2
542112804,0
513242948,0
524459613,0
513467097,0
566311430,0
557940243,0
515555862,1
562126168,0
566312512,0
516843039,1
566312499,0
530393308,0
566311029,0
514522120,1
513999798,2
528062060,0
566306370,0
535732782,0
520185279,0
566314434,0
513371185,0
549935482,2
513744907,1
522076226,0
540368825,0
512892387,0
566315583,0
563907320,2
566315864,0
551466094,1
512659784,3
518639627,1
512708845,0
532329579,1
560383794,1
513378439,0
525061524,0
545285950,0
518714529,0
521908192,0
561933284,0
566172854,0
549383111,0
544261748,0
513619837,1
521100927,1
524092121,0
515540818,0
561496318,0
534606894,1
515459335,1
517090467,1
558538468,1
526104136,0
566318473,0
513320317,1
566319233,0
538023323,0
513518069,0
524654615,0
514919391,0
517520308,0
521479418,0
563993478,0
516436500,1
565086961,0
554192456,0
525473721,0
566321658,0
552207212,0
514204950,0
537797200,0
521184897,0
565270323,0
529259202,0
518088647,0
518273431,1
547982813,0
515094302,0
566323999,0
522091676,0
544062032,0
519093505,0
558696910,0
548314432,1
547314324,0
548832027,2
565361790,0
512949994,0
516697587,1
514244285,0
527196812,0
513306439,0
514062656,1
566207721,1
519093817,1
566055173,0
519919511,0
515812024,0
562460363,0
566094024,0
561597052,1
547756732,0
515650003,0
536582168,0
514777692,0
517444788,0
523578876,0
520968067,1
548688246,2
521431997,0
522701953,0
520044212,0
564128587,0
566330431,0
512821114,0
519310133,0
562908790,0
536856902,0
512921081,0
566331089,0
544692989,0
541701915,0
513807917,0
566078162,0
515658693,0
559892155,0
514084344,0
546751212,1
566328735,0
521147149,0
514469020,0
513216398,0
566334084,0
559877089,0
515099194,1
550147218,0
514460891,0
519975712,0
562823506,0
559152315,0
512441359,0
518421397,2
515754547,0
566337836,0
526831208,0
566334322,0
566337996,0
566338019,0
518382665,2
566338047,0
515549253,0
561518032,0
514057862,0
561089675,0
512896016,2
557381775,0
515115292,1
547840396,1
523310831,0
525881454,0
543928721,0
519090619,0
526244532,0
566208393,0
560010913,0
529401610,0
548105969,0
517317154,0
525198367,0
515422460,2
566185384,0
557308620,0
551019910,0
536634743,0
513670470,0
514259853,1
513656137,0
513929601,0
566343573,0
540528165,0
520808916,0
513084287,0
536134148,0
565978755,0
506865650,1
566345250,0
566345694,0
514739436,0
544276369,0
514605106,0
566347218,0
519260226,0
524731381,0
518666936,1
520038513,1
566346386,0
566347951,0
565036622,0
513184150,0
515097968,0
516284444,0
515428940,1
548850182,0
513172572,0
546103302,0
566093760,1
560199873,0
540647740,0
541305004,0
516199885,0
547487615,0
566351874,0
559170346,0
497826088,0
514947986,0
563705318,0
566352655,1
512986255,0
565699741,0
553093745,2
512739873,0
566354243,0
521440269,0
524478979,0
540390648,0
529691180,0
531931751,2
566354851,0
560108566,0
544787463,1
541353433,1
517803676,0
547769492,0
554421681,0
519811710,0
549202737,0
527331209,0
526058752,0
560575922,1
514302545,1
521954171,0
513164542,0
566357312,0
536189490,0
563937677,0
566358127,0
558373822,0
523757911,0
514728227,0
518819072,0
519573318,0
516282517,0
563324997,1
529712780,1
566358892,0
515116646,0
523588589,0
516053248,0
559498764,0
564227832,0
566362602,0
566177697,0
521916096,0
517181113,0
513041454,0
513316809,0
540500009,0
558534474,1
515443586,0
539256538,0
514367292,0
548878703,0
552972363,0
516669434,0
533058706,1
515127358,1
552321697,0
541532547,0
545280493,0
533382525,1
515645947,0
538045927,0
566369019,0
517878021,1
520439219,2
524128874,2
559365620,0
561747305,0
513457478,0
520072445,0
513339903,0
532556895,0
554851088,0
512502031,0
544621653,1
541205692,2
520179529,0
518453893,0
564912021,0
516194416,0
519433000,0
513127997,0
565800808,0
517981071,2
518651784,0
545395525,0
562242505,0
532207141,0
554181654,0
555995015,0
526498212,0
545651847,0
506911432,0
514427472,1
528237371,0
546449618,0
547775316,0
544977456,1
547834029,0
529118573,0
566298186,0
512573832,1
531021848,0
551716399,0
517300459,0
541699083,0
529664426,0
513406384,0
525569016,0
521702618,0
515916048,0
557106757,0
553707844,0
526805641,0
556543995,2
562648467,0
545348683,0
535390278,0
547980303,0
566302679,0
517459890,3
566302615,0
566302768,0
514651264,1
519844537,1
533027704,0
566303304,0
564978442,0
565989349,1
520069004,0
560566967,1
555573771,0
517919974,1
557991693,0
515681155,0
519076011,0
542351957,0
549802856,0
493675592,0
513521611,0
558767926,0
561956618,0
542285821,0
516204482,0
521582096,0
564777326,0
550521842,1
513792321,2
521354273,0
519480363,1
522545789,1
565401056,0
512903198,0
527949886,1
513384716,0
548618474,0
560326183,1
516014573,0
566309757,0
537810703,1
515059376,0
516027056,0
519192163,1
565237369,0
517410539,0
541736024,0
512705617,0
517595299,0
518897795,1
547833681,0
522911208,0
514782064,0
566312494,2
518624170,0
548055327,0
522349282,0
514096917,0
516604655,0
560536993,0
536306494,0
566313281,0
529928628,0
531215816,0
521588461,1
514470462,0
564099182,1
514341510,2
549084358,0
539699912,0
512719476,2
566314000,0
523928497,0
518815480,2
515849863,1
545040869,0
512540042,1
516273463,1
515068891,0
516621481,0
512382673,0
548240527,2
534979452,0
538045134,0
516000418,0
565753651,0
565264506,0
566317947,0
519828941,1
518668007,0
512739291,1
513366512,1
547299203,0
519183765,0
563402927,0
513076603,0
512370125,0
518517025,1
541535574,0
512602537,0
512577038,0
529584830,0
516290748,0
546744750,0
522399973,0
536858998,0
512708813,1
551222134,0
519816291,2
548536625,1
532669598,0
566322963,0
564908691,0
540455057,0
514142220,1
512514104,0
566324076,0
559916674,1
515008356,1
525026951,1
566324793,1
565174138,0
565536381,0
528050450,0
518706093,0
515872263,0
526979075,0
516911303,0
529493258,1
543023435,0
539879947,0
566056276,0
566326437,0
559133899,0
520789336,0
521691999,0
552730331,2
542543197,1
551968296,2
565030891,0
514522192,1
539746293,0
563280753,0
513272636,1
538359027,0
530050279,2
558816739,0
523652134,0
514208158,0
565865214,0
566331182,0
533002227,0
566332792,0
533331840,0
518808838,1
566333210,0
547854022,1
566332985,1
516658867,0
519445928,1
566333531,0
542788205,1
512728841,1
562273035,0
551984369,1
558736805,0
554288703,0
541800608,0
515233374,0
517049176,0
512480471,1
517147413,0
514004451,1
542033560,0
531517161,2
513202218,0
512925249,1
546688167,0
547426451,1
566337171,1
566336972,0
556422055,1
555900840,0
517199664,0
559204607,1
518095128,1
513289978,0
563590982,0
533532742,0
513410558,0
514441200,0
536515868,0
515895509,0
533812802,0
517042157,0
513202231,0
520308096,0
524026813,0
517158596,0
512942779,0
522346828,0
518666969,0
513514036,2
566342847,0
512851261,0
554117226,0
512578704,0
514258024,0
513462665,0
512936445,1
553193052,0
556664148,0
551652834,1
518503451,1
513759525,0
514434534,2
505489547,0
513272829,0
513517718,0
518799251,2
515816105,0
514052254,1
561802084,0
566347906,0
521999432,1
515983497,2
566348862,0
463800836,0
562956262,0
519023370,1
566349049,0
566347946,0
539465627,0
566349287,0
513178870,0
521582010,0
562458696,0
565002884,0
541056135,0
526758855,0
516697819,0
566351373,0
534974628,0
523091221,0
541982118,1
515896686,1
548613038,0
517833539,0
560759971,0
518537179,0
548439695,2
531963922,0
519314524,0
566355466,0
512479879,0
565952153,0
549247735,0
560190486,1
564388995,1
523529548,0
513197188,0
552342146,0
515833256,0
551679530,0
534943246,0
566357300,0
566009679,0
563874325,0
528180310,0
534325693,1
515419872,0
520969804,0
563197158,0
558220601,0
528263939,0
515299992,0
537300463,0
520265421,0
566366982,1
519203334,0
537167326,0
527701547,0
517095176,0
538349118,1
566368049,0
560862002,0
538744062,1
562618117,0
526851242,0
536344811,0
560865203,2
543417884,2
537237201,0
566282442,1
529323523,0
566190908,2
536542720,0
564129469,0
566286136,0
566286637,0
524279118,0
544695846,1
551551000,1
513279944,0
525059408,0
565837791,1
553870885,0
554727848,0
548892133,0
562091143,0
538341708,0
512780367,0
516204751,0
566294692,0
518780506,0
514791950,0
559332451,0
513623761,0
513732396,1
548730316,1
518756694,0
519058074,0
543205741,0
565599163,0
566297287,0
542296233,0
519893482,0
513266660,0
566297549,0
565707754,0
550073284,0
540780567,0
515065100,0
560690942,1
537045128,0
521436935,0
555953417,0
514097872,0
529706928,0
532200592,0
519219762,1
536344679,0
523777976,0
548771890,0
512884181,1
542627701,0
513128031,2
558042166,0
483266208,0
554961933,0
566304806,0
544603938,0
556931006,0
566305410,0
482957271,0
518859027,0
566305860,2
561254978,2
514944141,0
512698172,1
566306580,0
546156154,2
520828651,0
555179278,0
515978408,2
507223841,0
516207684,0
563379560,0
565978335,0
566308259,0
528296852,0
516129313,0
532676204,0
560745506,0
553194687,0
514616489,0
566310050,0
565694370,1
521675788,1
515481534,0
512547206,1
520071401,0
512378098,0
547020794,0
537109704,0
552341925,0
555978499,0
