user_id,cluster
558726315,0
565802271,2
512778900,0
566282292,0
513852314,2
515089842,1
552335155,0
542210844,1
531848065,0
519141180,2
525805888,0
515086369,0
539647906,0
553872312,0
537818177,1
513302081,0
516206968,0
532879560,0
515581474,1
566291790,0
562302032,0
389979783,0
517154428,0
549238855,0
526220306,0
559028151,0
512445415,0
561801667,0
548310667,1
558995646,0
512706219,0
542090729,0
566296120,0
516208299,1
537476489,1
518921421,0
520894353,1
536556115,1
517547915,1
542809765,1
554792535,0
536030521,2
513070340,1
566298842,0
519432926,0
563436385,0
566301138,0
566301235,0
513973572,0
524887119,0
559587969,1
566301956,0
566302095,0
519542735,0
521870411,0
518758749,0
566302317,0
516994263,0
545280439,0
529006674,0
522640981,0
528023119,0
513561660,0
542131954,0
514180980,0
550985459,0
566305157,0
549967784,0
536654045,0
516737051,1
512909730,0
536119340,1
566304537,0
545555081,0
531661908,0
545786918,1
540293506,0
514450774,1
515795610,0
513303435,0
523195331,0
512710206,0
560682579,0
564973432,1
553146143,1
566214562,0
549807423,0
548943837,0
519152816,1
566003284,0
545321203,0
527929800,0
515598482,1
514758408,2
525191982,0
515801923,0
514871684,0
514611981,0
549126726,1
558999083,0
555854129,1
566310586,0
561063865,1
515124292,0
517012934,0
513758186,0
514099546,0
514433134,0
521751041,0
562210308,0
516694920,0
536624620,0
515464613,1
516647261,0
557790774,2
526957562,0
560411759,0
513296763,0
515879452,0
525787162,0
531503496,1
545083780,0
566092807,0
537792359,0
539807976,0
566315891,0
536886128,3
566060160,0
512402736,0
549573687,0
563320888,0
512487369,0
566317232,0
520217586,0
549111262,0
531035129,0
512724211,0
517060233,0
521373330,1
541994214,0
516289464,0
521057747,1
521481548,1
526190040,0
521388236,0
519014105,0
566318713,0
524868057,0
548775740,0
521053696,0
512756505,1
558773099,0
538441171,0
513692803,0
562759169,1
515493639,0
565977355,0
519220396,0
566314097,0
533107416,0
565907427,0
512899958,0
540481975,0
531273789,0
517035871,0
521994404,0
514954821,1
517985756,0
565775869,0
515969172,2
545314615,0
519249315,0
543574291,0
547434717,0
562093097,0
544169646,0
566323809,0
537470561,0
522590779,0
516110600,0
565961855,0
564070405,0
566325044,0
517525160,1
521225769,0
526242954,0
515356160,3
558315198,0
523138622,0
512504105,1
515802086,1
566326610,0
540842672,1
548814562,0
518798960,0
519167239,1
547012186,0
553372965,0
516324771,0
513058425,0
561351666,1
518341638,1
536650952,0
564579127,0
539792582,0
515702572,0
531396908,2
535883039,0
566174872,0
557920271,1
563309441,0
566157896,0
516397023,0
514912518,0
566333642,0
566333768,0
522233035,0
560690325,0
566335198,0
513603132,1
566335776,0
518399957,0
547713793,0
541867783,0
546392497,0
513725765,0
513292741,2
514325360,0
547874914,0
565976679,0
566337860,0
563961644,1
566337830,0
518848198,0
515919641,0
513538315,1
525193504,0
513069993,0
513862111,0
512511515,2
542530250,1
518625171,1
514066384,0
534447318,0
519121702,0
527343689,1
556429822,0
566340437,0
515446181,0
523353339,1
552957784,0
522013455,2
513290499,1
534155741,0
528337867,0
551626836,0
538982143,0
513689321,0
515610056,0
564610770,1
523172227,0
512694803,0
538480461,0
512537049,1
555397697,0
514410335,0
512862884,0
512708604,2
547241402,0
528439423,0
517955643,0
557041048,0
534933992,0
532126962,1
512364960,1
514525480,0
520790816,1
528381424,0
531175676,0
566117607,1
544336237,0
535380815,0
535229741,0
543423071,1
528112115,1
558478772,0
513048059,0
514836011,0
564944396,0
546298165,1
519817308,0
565357071,2
554488085,2
522219326,2
524290982,0
514574886,0
566352529,0
521066884,2
566353329,0
512640907,1
566353149,0
533812007,2
566353898,0
527726226,0
559824032,0
566354302,0
566354175,0
548078239,0
519188613,2
526983238,0
538411133,1
513435312,0
551421567,0
522760470,1
562364549,0
513620886,0
566356840,0
513975161,0
531747350,0
530794390,0
512442116,1
563519080,0
512441848,0
512685716,0
512790334,2
514438986,0
532442951,0
516342679,0
513084396,0
517658773,2
515613011,0
522380516,0
513797362,0
558036124,2
565987251,0
552597964,1
513253616,0
512688304,0
534508380,0
521879885,0
562194483,1
541312413,2
513059099,0
516294787,0
565696348,0
514426764,0
514499773,1
517046905,1
514703830,1
556038779,0
514788677,0
518266328,1
566364333,0
515406100,0
514580625,1
566366406,0
554415669,1
550507712,0
519600251,0
515014425,0
549253761,1
517165248,0
541410759,1
542316478,0
532435042,0
548133663,1
513308175,1
529335819,0
435937863,1
556742969,0
527915808,0
565949669,0
560471480,0
519469895,0
541483428,0
538073661,0
565083463,2
566282391,0
524017742,0
513696396,2
543188880,0
513323951,2
561283190,1
544340082,0
540182491,0
545710706,0
528438356,0
528213322,0
552975487,0
558171818,0
563407122,1
513057722,0
566291500,0
517715976,0
566225081,0
561885752,0
529057200,0
566292524,1
536113062,0
540474613,0
416124964,0
515613191,0
538005280,0
564885498,0
566294170,0
512691391,0
525636780,0
518777553,2
516085463,0
517860794,0
566295282,0
515333863,0
566295995,1
566008188,0
512969218,2
517606682,0
275256741,0
514191722,0
541437023,0
514079151,0
520598912,0
514121091,0
566298150,0
557372887,0
512511949,0
555471943,1
514316667,0
540532055,0
566298883,1
566299282,0
512586585,0
566296088,0
513865653,0
529459829,0
533462461,0
523297337,0
518399551,0
515187196,0
516463921,0
538050316,0
513307180,0
512736431,1
566302675,0
538312026,0
517270282,0
519021329,0
519208805,0
566303890,0
565708694,1
513833362,0
566304658,0
533023012,0
562475516,0
566147609,1
541488738,0
518299726,0
547704619,1
546561685,0
556633991,0
512508492,0
512786476,1
524760915,0
512715793,0
556701216,0
512415239,1
548182298,0
559036110,0
550160288,0
545798554,0
560407816,0
514310754,2
551641424,0
551964143,0
532681468,2
560437029,0
563902941,1
541712300,2
512643699,0
512866769,0
556186119,0
566310397,0
512750634,0
533475010,0
566310566,0
549314333,1
512840551,0
516988797,0
513815444,0
513157045,0
538206273,0
565766802,2
566311051,0
514898116,0
531536913,0
565549960,0
561460328,0
565109453,0
555946548,0
522789281,1
566311755,0
549674981,0
540372716,0
559676269,0
566296269,0
515157622,0
549676703,0
534571387,0
566314385,1
553881143,1
512568505,0
565969544,1
527617270,0
563616817,0
513620477,1
536412667,0
565441119,0
512549299,0
524537478,0
513610153,0
555132517,1
513347099,0
534765506,0
552968263,0
516807130,1
530057092,0
512735743,0
539205385,2
548069520,0
553359526,0
521362500,0
518736673,0
566318263,0
518196212,0
562494691,1
555260139,1
513318073,0
550087588,0
520782731,0
537864337,0
529570359,0
