user_id,cluster
552849950,0
515307511,0
543638253,0
566282323,0
516254399,0
517802447,0
514563877,0
525776648,0
524704813,1
566287285,0
541167347,1
560801311,0
544793479,0
565737446,0
512390533,0
513797911,0
560899574,0
548141464,0
515430124,0
517106530,1
514316221,0
530016947,0
513183642,1
513430303,2
515342189,0
566291574,0
533131899,0
534598745,0
526254039,1
516995448,0
515453553,0
560325034,1
544123847,0
521378793,0
519301158,0
551962236,0
519236603,0
565416213,0
528048073,0
566298254,0
521951818,0
513517538,0
513874596,0
519083182,0
515559888,0
515826214,0
512557357,1
561676634,1
512987896,0
514454540,0
566300556,0
532054980,0
517037309,1
521678682,0
513613006,0
512553797,1
564494676,0
515177322,1
512576222,1
562816676,0
517171549,0
566303262,0
514590589,1
563257508,0
566303954,0
542492878,0
529740741,1
551868467,0
539610377,0
513299784,0
512731646,0
555729785,0
541718576,0
566304418,0
551039815,1
557065572,0
516031527,0
566305262,0
566187253,1
515059425,0
517536524,0
566306215,0
549681990,1
512365270,1
553332543,0
520255704,0
514089303,0
514175545,0
538648587,0
522404679,1
517944991,1
515150557,0
513483599,0
513399303,0
517657117,0
516444035,0
512591279,0
546059449,0
563174518,0
513198038,0
545954450,0
523829585,0
566308799,1
532205813,0
539869073,0
512673843,0
561988798,0
560388746,0
531976171,1
514371551,1
549988148,0
529347161,1
545140530,0
520579540,0
550071932,0
566311219,0
534924629,0
542876836,0
566310166,0
512468675,2
517481406,1
526666109,0
518584327,0
562938278,0
516405381,0
518631308,0
520648993,0
512561666,1
555934208,0
544342887,0
513724918,0
566314847,0
518360449,1
566315483,0
563045270,0
519223611,0
514914496,2
513408763,0
553785872,0
562625395,0
515774078,0
514373780,0
566316838,0
522500524,0
561794438,0
513177942,0
520647702,0
566316942,0
537809393,1
566317028,0
565733059,1
515974952,0
516433994,0
516262977,0
532951260,0
543652298,0
566244809,2
513621269,1
562804453,1
513348460,0
512652215,0
554082890,0
537328464,0
515458674,0
512845913,1
566320320,0
548754423,0
565453070,0
549069200,2
512368302,0
560348482,1
521147089,1
523306329,0
522751744,0
544565432,0
512468214,1
520275061,0
517028503,0
566314729,2
521144911,0
514437356,0
559780300,0
566323487,0
535742492,0
559995098,0
514722498,0
516468178,0
514464722,0
514738666,0
566324232,0
550656121,0
563591180,0
517819846,1
566324440,0
541752574,1
515858518,0
516086189,0
566325739,0
512985027,1
514780513,0
547860883,0
530295657,0
535149712,2
512619872,0
535246926,2
543424286,0
515252379,0
513093370,0
515878319,0
566328767,0
515258092,1
544109303,0
533383533,0
513182582,0
518966802,0
565126923,0
513195411,0
549401019,0
565369803,0
566331416,0
518503940,1
533811492,1
512780423,0
540600005,0
512381263,1
513587629,0
542304435,1
549756102,0
525798677,0
555016632,0
546523093,0
512508595,1
516471891,0
548704413,0
