user_id,cluster
513172380,1
518077588,1
522858728,0
566284247,0
553495597,2
544158739,0
562187985,1
566285641,0
550010188,1
548724711,0
550593829,0
546380332,0
516855111,0
554963722,0
542319279,0
547485398,0
515911613,0
513191208,0
513003599,0
541138583,2
512498978,0
513155877,0
514717948,2
513680207,1
513539772,1
513634198,0
530265258,2
552056434,0
512488754,0
530953341,0
529413254,3
518711894,0
516673465,0
512443209,0
553414803,0
561456066,0
516297555,0
536350366,0
555970708,0
536555163,0
537398151,0
550448362,0
518026730,1
546447931,0
530545378,2
517447711,1
516441179,0
550696427,0
552724928,0
512741996,0
487191665,0
538931239,0
528111072,0
548894092,0
566299662,0
522355461,2
566299895,0
512390062,1
541676820,0
558777839,0
512734712,1
513336374,0
559571734,0
535283342,0
541321524,0
518513391,0
513808575,0
517449183,0
533745694,0
542807246,0
566303479,0
517048498,2
554415151,0
514355883,0
512840102,0
545100802,0
519099364,0
520416417,0
512591979,0
513619752,0
566305184,0
524213881,0
552601727,0
533747267,0
516725823,0
527253702,1
556009330,0
518338673,0
525908394,1
513102114,0
529309905,0
514941073,0
557340914,0
527800394,0
526924299,0
566307005,0
539222227,1
514497123,1
514176653,0
513166462,1
518111206,1
544703261,0
538504287,0
520738019,0
537780055,0
548581246,0
519476206,0
559105773,0
518261167,0
531912559,0
566016486,0
529671164,0
513928649,0
529410392,0
552049807,0
514633275,0
513797553,0
512884273,0
566311183,0
521100631,0
547749188,0
513339259,1
526735580,0
546377428,0
513168840,3
554071549,0
549714568,1
566306483,0
513708103,1
512369090,2
513206665,0
532717628,0
557896608,0
515636691,0
519026121,0
515107139,1
515059323,0
512432063,0
517647552,0
514914008,0
527847725,0
566155213,0
522225978,0
520696442,0
535469117,0
514941654,0
524038288,0
527535916,0
520317567,0
522603141,2
566317623,0
515048449,2
542655618,1
512375027,1
515850577,0
512549161,0
557941092,0
544614884,0
515858246,0
564451664,0
516109561,0
513269507,0
554237983,2
542441332,0
566007943,1
558852224,1
550078397,0
531135808,0
515351895,0
514919127,0
557593165,0
516625824,0
566321341,0
563924551,0
512901731,1
562894867,0
566322786,0
516354233,0
518272253,1
553029530,0
527535563,0
517833058,0
527965380,0
520792590,0
566325264,0
536049930,0
517965399,0
523263675,1
548355593,0
530031240,0
549676110,1
554007487,0
534757484,0
535812007,0
514000945,0
512457014,1
512449904,0
557780599,0
544434689,0
548578821,0
540399431,0
512908991,1
554741662,0
516247502,2
554392131,0
537801967,0
514782857,1
563518518,0
566329200,0
566329645,1
566330306,0
565782782,0
518899306,0
518894347,0
519157497,0
539047484,0
545325951,0
513052069,0
566333623,0
566334219,0
512748897,0
513016671,1
555573411,0
518324326,0
518715585,1
512817148,0
558094620,0
519840659,1
513807935,2
516389376,0
545330182,0
516734890,2
562533348,0
566338234,0
518059028,0
566338142,0
515589460,2
530185048,0
516280772,0
548531708,0
566339594,2
551793173,0
523406270,0
566340523,0
566248711,0
516883261,1
566342021,0
551645849,0
517542108,0
550145622,0
535098754,0
532052765,0
526651889,0
557133061,0
515426700,0
557665651,0
566154807,2
514609666,0
512616189,0
525381730,0
551353021,0
539297255,0
514731321,0
559060043,0
512717518,0
532633971,0
552782449,0
514011964,0
513602864,1
540654396,1
541191593,0
564562615,0
566346504,0
552331203,0
550631921,0
514569244,0
566347051,1
566347609,0
557328844,1
565379793,1
554081935,0
520428226,0
563815695,1
520654313,0
512371871,0
526538891,0
566349305,0
515076432,0
514568512,2
516323385,0
562474567,0
556269809,0
513380952,2
534568032,0
543727897,0
513385424,2
564450036,0
566351068,0
543205989,0
564002688,0
566352624,0
517049529,1
553298907,0
542788734,0
513615101,0
566352616,0
541490993,0
562150732,0
539527906,0
538335976,0
566353637,0
515243990,1
562961074,0
516593204,0
535577277,0
560938527,0
563194994,3
543183512,1
514719604,1
532729448,0
514234384,1
514914239,0
515649604,0
554575654,0
566355765,0
514157343,0
564277497,0
554950368,2
521586189,0
512797131,0
535080515,0
513064980,0
544210859,0
550840985,1
556953298,0
516795472,0
518036791,0
565326014,1
518262562,0
537928901,0
515713057,0
514384538,0
436986422,0
559487378,0
544847699,2
528389464,1
512473907,1
514872677,0
516517530,0
533070726,0
521188620,0
563351929,0
560074133,0
520293756,0
554526694,1
566364663,0
551527027,0
525370223,0
531993870,0
566365928,2
559495154,0
520787425,0
538530283,0
519829052,0
553034580,0
521861320,0
515392038,1
512858026,1
514452411,1
512475425,0
529318990,0
515240495,0
566280676,0
553524478,0
513457560,0
521059488,0
562855874,0
566282409,0
536537013,0
513472969,0
563446991,0
551392998,0
556958704,0
520160515,0
566053249,0
534722911,2
512957042,0
566287770,0
566289937,0
534051007,0
551997511,0
512927082,2
549934234,0
518485372,0
564573166,0
516354873,0
566292148,1
522800393,0
566292516,0
512421287,0
513843379,0
556053162,2
513271838,1
525982382,0
512498743,0
566211674,0
535249603,0
552942348,0
516668719,0
534611879,0
566294407,0
512417059,0
562466484,1
553092188,1
517112639,1
559601317,1
513143324,0
563747886,0
513768224,1
516670661,0
516073875,0
527520398,0
520353563,0
516971314,2
524591965,0
512668344,0
517139608,0
532359958,0
513903936,1
520840044,0
517676746,0
552971416,0
512554794,0
538252960,1
553723720,0
521701657,0
566301269,0
514591156,0
561555701,0
560035442,0
518516299,1
551855926,0
520203526,0
515651815,0
540240934,0
515001057,0
516644367,1
512963373,0
525502650,0
566302847,0
512873125,0
527838328,0
513537878,0
516319820,0
558168494,1
530175357,1
550538799,0
548769721,0
564677120,2
513201749,0
518668022,0
550958738,1
516035043,0
516622518,0
550085591,0
520972097,1
514132586,2
537928392,0
518772443,1
544465655,0
518681862,2
518083481,2
513682281,1
566306137,0
566200375,0
531492464,0
554479429,0
531181419,0
539262849,0
515743066,2
523076438,1
545835398,0
513691276,0
518649297,0
512864322,1
548810718,0
514630787,2
530297408,0
533300459,0
513641533,0
516901208,0
566165735,0
518701789,0
566309897,0
515158848,0
513149591,0
535125866,0
561494559,0
554864472,0
564483587,0
566310480,0
513275507,0
547339123,2
550094011,0
520997448,0
515823326,1
531035914,2
553657427,0
529877962,0
535588495,0
523775496,0
521175189,0
537196073,0
530864087,0
532932664,0
549880162,0
566312717,0
552602780,0
531502500,0
514491104,0
518876938,0
566313242,0
562446461,0
566313790,0
531619027,0
564580037,0
545829792,0
549519807,0
514373835,0
512810375,1
535877513,1
512894104,0
541700118,0
512755466,0
513702142,0
524672099,0
513167614,0
525816611,0
560711864,0
566127941,0
560373632,0
518972379,0
551061086,0
543036610,1
512838090,0
535903296,0
514140238,0
516179242,0
526849017,1
512577802,0
518057246,0
512784294,0
528064911,0
519526374,0
516086974,0
564654016,0
566318709,0
513898859,0
560425869,0
563233362,0
566319354,0
566317586,0
513748926,0
566319629,0
558783005,0
556387243,0
512463880,2
523305277,0
540806242,1
557144395,0
555685057,0
533197742,0
532567496,1
512365599,0
518693373,1
545532054,0
553038110,0
535734514,0
524737365,1
549513412,0
555490416,0
517231408,0
535786045,0
566141270,0
513088066,0
537414801,0
527217047,0
518638140,1
554581792,0
519834600,1
516083370,0
517070378,0
557386767,0
529404424,2
565799614,0
566324645,2
513013996,0
513657694,0
514042789,0
515341263,0
560156768,0
522857959,0
559020856,0
566326375,0
543622827,0
514694236,1
513792543,0
512589127,0
563245560,1
562287598,0
517225454,1
549837128,1
562204579,0
531771616,0
513913289,0
565334223,0
516269358,0
518792432,0
566154367,0
566193068,0
562309666,0
513119235,0
512571782,0
563189849,1
515497731,0
518025775,0
530632400,0
515174091,2
513284149,1
514977217,0
521838721,0
522437180,0
535841414,2
527460803,1
517015171,0
566331729,0
514187435,0
531782302,0
566333422,1
519046416,0
566333760,1
558836989,1
532791904,0
516881700,1
566335102,1
514210154,0
538119621,0
547662295,0
535594658,0
555192612,0
534181596,0
526533086,0
512492593,0
561107222,0
535239061,0
519431934,0
513296058,1
516050377,0
566339481,0
521415606,0
513656708,0
547721652,0
553196819,0
545135192,0
527062698,1
537710180,0
561963815,0
514649785,1
558142616,0
521392051,0
520811731,0
566343375,0
540047515,0
566343885,0
553741846,0
513516497,0
530700511,0
513610583,1
547462505,0
513758334,0
529121150,0
530975434,0
566344919,0
539223559,0
545555242,0
538424870,1
545594595,0
541055225,0
536055161,0
513017574,0
566346002,0
566346454,0
532750073,0
562243021,0
566347518,0
539880255,0
525213298,0
541220648,1
536065928,0
553103767,1
532607446,0
513879303,0
546842204,0
512403450,0
516318065,0
526698583,0
518762694,0
535545029,0
565510624,0
519247115,1
561150975,0
560183049,0
513079148,0
515185520,1
517958174,2
561886872,0
553862730,0
518700908,0
517117220,0
531980715,0
566355226,0
519905142,1
516595881,0
566277010,0
558427348,0
517011208,0
564597892,2
553291352,0
529008756,0
519415515,0
565005472,0
546281663,1
566358298,0
538173457,0
559815632,0
535711165,0
513706993,0
512757757,0
512737329,0
539485281,0
521244375,0
516573470,0
547366366,0
515579095,0
566208124,0
532107270,0
538379454,1
538649987,0
547431376,0
520682835,0
518637961,0
514977333,0
518394085,0
521106782,0
562798638,0
547386522,0
530217779,0
547820839,0
565752759,0
516741386,0
558378168,1
518784435,0
562573240,0
547341856,0
516243471,1
515779217,1
566099065,2
539740364,0
566282234,0
566282777,0
566282756,0
535199315,2
540632746,0
545550122,0
550396760,0
515238387,0
513750196,1
566286510,0
563245961,0
513602526,0
560227920,1
513698585,1
546945226,0
535057659,0
514493148,1
512769273,0
512898322,0
551056962,0
515833755,2
542114990,0
538932515,1
565319163,2
535228866,0
566292989,0
515750920,0
546998858,1
532235438,0
554934197,0
566151680,0
514351694,0
553679092,1
566141674,1
564572914,0
519266213,0
543643089,0
562516363,0
520597240,0
527600208,0
565142388,2
560935483,0
513969380,0
518922017,0
549076185,0
514002550,0
566297615,1
534483312,0
566299772,2
513372034,1
566299629,0
516658643,0
543463193,0
525127133,1
566300963,0
549146727,0
514095526,0
513321878,0
512517570,0
558710192,2
512364422,2
515594472,0
555138012,2
564837012,0
562306210,0
523128861,0
552005062,0
546180498,0
556218863,0
543838442,0
513602756,1
515492161,0
519810587,0
530334987,1
560004792,0
566304618,0
538781131,1
536896416,0
517021515,0
566299686,0
512822118,0
562361488,0
534205803,0
521697167,0
529857268,0
548113759,1
554458422,1
544018830,1
551836228,0
527223101,0
565959094,0
513201184,0
566308363,0
514471060,0
561277784,0
533631392,0
522062148,0
515344834,0
542442740,0
538666061,0
566310600,0
512683049,0
515317387,0
561321670,0
524645506,0
515798157,1
548052047,0
521935462,0
566301557,0
514361656,2
514662758,0
566308476,0
565722329,0
518699031,0
519414714,0
566313002,0
512752918,0
566313138,0
512938045,1
516281063,0
515472797,0
518678264,0
564728651,0
555058274,0
545264755,2
566314698,0
563505078,1
562818569,0
534288144,0
536723169,0
548066053,0
523821647,1
566316144,1
514669448,0
561078954,1
515635658,1
513504428,1
566316969,0
512806987,1
522475064,0
516244617,0
556719835,3
566164334,0
534932121,1
554951604,0
539235394,0
529724815,1
540506068,0
554974336,1
513520016,0
515111132,1
552001061,0
562930540,0
551808123,0
556593461,3
514550788,0
536888434,1
565806196,0
519090372,0
518718578,0
546666682,0
565605919,1
525790956,0
566320124,0
512529621,2
517236355,0
547312949,0
531649361,0
566320583,0
563014867,0
519266607,1
545309100,0
512393038,0
566321434,0
566321316,0
560720902,0
553010745,2
513650453,0
513167045,1
513165620,0
512936007,0
541649659,0
553019072,2
561917464,0
528114659,1
520396788,1
559681220,0
566323839,0
518696011,2
566109361,1
543607457,0
555343185,0
541436613,0
543475769,0
514787121,0
538244923,0
513825841,1
566325707,2
555360437,0
546758225,0
566326073,1
560938725,0
536878856,0
526523377,0
555377145,0
514690915,0
566327225,0
540535175,0
512732615,2
554187223,0
542194088,0
560705910,1
523369359,1
536513411,0
513311169,0
519845513,0
526538023,0
512788496,0
515081351,2
516748763,0
563969278,0
524454870,0
559532238,3
513841203,2
531359782,0
513212328,0
513291627,0
543184793,0
560356672,0
566332215,1
516406561,0
553072410,0
566333303,1
514155400,0
518741576,1
566334467,0
514549041,1
566335366,0
513645783,0
565909508,1
527803678,0
538400950,0
550628234,0
512495167,1
524356162,0
518688506,0
537710718,0
520319658,0
539388671,0
566338737,0
555626312,0
554887510,0
514673192,0
470343261,1
544247015,0
515511068,0
519191026,0
551021135,2
521447635,0
557917396,0
514699203,1
566341008,0
538041688,0
518791833,0
533321779,0
544696700,0
566341268,0
515840965,0
563165976,0
538460930,2
519321685,1
540099521,0
515790003,0
521559694,0
520580145,0
532692747,1
512559254,0
518785994,0
517240279,2
556226724,0
532693780,0
552322732,1
513064441,1
515011835,1
529856380,0
529513365,0
566346508,0
560594942,0
564121931,0
521201243,0
521963062,0
566348803,1
515423561,0
537115092,0
524150510,0
517292855,0
514013760,0
518898350,1
557460661,0
557771938,0
515973004,0
543099389,0
517678576,0
566351205,0
533411871,0
514856494,0
517367385,0
566218086,0
515000759,0
512453728,0
566354146,0
565914130,0
542481508,0
512770109,0
520692591,0
516352803,0
513475091,0
525642448,1
566356382,0
513903800,0
519800547,0
512613315,1
536724365,0
515374562,0
528387228,0
517024599,0
519071932,0
565424828,0
565755371,0
518808692,3
512704915,0
533690724,2
566359777,0
532792186,2
566359618,0
513653540,2
542804884,0
513306245,1
566333065,1
514487813,0
516317285,0
522518552,0
512736309,1
514451000,0
523423835,0
519755047,2
551647635,0
524641642,0
512626150,1
523332324,0
515441812,0
544277368,0
536011069,0
513522371,0
514043531,0
549045697,0
512868768,2
566366410,0
523141611,1
566366155,0
515148839,0
544582896,1
554541688,0
554078833,0
562602852,0
513902768,0
514701790,0
540078808,0
527637819,0
562001000,1
558856683,0
566282480,0
513590675,3
516457377,0
543275663,1
566284432,1
560529767,0
544947237,2
566284636,0
518023647,0
517040764,0
562469701,1
553606388,0
565514402,0
566291908,0
521418470,1
518613515,2
513400513,0
518901535,0
512451854,0
514083476,1
517053989,2
541966652,0
560556127,0
560839778,0
519513193,0
536394543,0
517785217,3
549516452,1
516249806,0
520918931,0
515766096,1
557241069,0
560388466,0
565168648,0
565597596,0
566225622,0
565396345,1
566298635,0
542079559,0
557108954,0
566300330,0
516246301,0
512811946,2
513845974,0
496938337,0
518657369,0
548202326,0
513538812,0
515944125,0
553352047,0
515114458,0
519816930,0
566303356,0
564094048,0
546547112,0
512514958,1
561074672,0
523754632,0
543802754,1
516221752,0
559687277,1
549028605,0
519693208,0
519199773,0
550998837,0
522958899,0
531912643,0
524004629,1
513287373,0
535771031,1
557757890,0
516295096,0
561139270,0
534919737,1
523564240,1
515772944,0
566161581,0
514495053,1
513699955,0
535117825,0
557050461,1
534738107,0
514940412,1
566308695,0
515518685,0
524214698,0
562998873,0
561308435,0
512624074,0
520996762,1
565263087,0
564326021,0
541017328,0
518033062,0
513703458,0
565008030,0
559371845,0
557386343,0
566311361,1
563338477,0
537808067,2
518038050,0
545380877,0
547344057,0
516930341,0
559198359,0
560375358,0
566126836,0
561535191,0
518889749,0
518658108,1
525170477,0
517162416,0
563834048,0
513834710,1
547597363,0
566314300,0
517053975,1
536983524,0
543219263,0
545360251,1
519052216,0
514316214,0
546115128,0
518624978,0
564693258,1
521919295,1
514469791,0
527435585,1
562698218,0
513648061,1
566316279,0
515467380,0
566317157,0
543394097,0
547171945,0
533306968,1
566317249,0
513169204,0
562576763,0
498133888,0
558264224,0
512579137,0
563211916,2
520782158,0
547757068,2
530219619,0
513635904,0
516662692,0
517061149,0
547062345,0
556358920,0
561604904,0
566320277,0
515219381,2
566320333,0
519903554,0
515361813,0
513387401,0
520266737,1
565781150,0
565227441,0
566321249,0
540229732,0
562949439,0
554180003,0
537012638,0
559080812,0
512373969,1
513677792,2
515080939,0
555901809,0
513234635,0
514263050,0
525380649,2
513636229,0
512457642,0
545437196,0
535945690,0
563221081,0
555935894,0
522756363,1
525534671,2
513003057,1
516573514,0
552256498,0
512582015,0
562670487,0
512395688,1
513347552,1
515806538,0
527528426,0
513844278,0
566195245,2
558979813,0
542350644,0
520375859,0
517230282,0
521315896,0
522337163,0
545904572,0
542039455,0
533758993,1
543860649,2
552005391,0
514583454,0
512636018,0
518315269,1
566037496,0
517442504,0
517973036,0
516681599,1
566081502,0
566331743,0
514238937,0
556914696,0
566331254,0
566230738,0
540516651,0
531609154,0
512723528,1
566333183,0
519491219,2
566333107,0
515036906,0
518966057,1
538948221,0
566334481,0
549668553,0
520692978,0
550146305,0
540290143,0
517030547,1
558406420,0
548424472,1
512583322,0
542919784,1
513250788,0
565959282,0
556432975,1
513172685,0
518010557,0
541030225,0
513282672,0
566338453,0
515895598,0
550280325,0
559975825,0
536268954,0
566309528,0
553191976,0
512979438,0
521114229,0
549639490,0
515956065,0
546091412,0
552714179,0
516607649,0
539292377,0
521171083,0
513576970,0
556986858,0
520376219,1
541840039,0
566345520,0
529551388,1
515765402,0
512511695,1
513388605,0
529461501,0
560550294,0
556753048,0
566346561,1
516208356,0
516467881,0
566347359,0
565820143,1
541581801,0
516024778,0
551317197,0
518638145,0
541779301,0
518086807,0
566350501,0
527423420,0
561905989,0
564265962,0
514335052,0
541331629,1
546506447,1
537804089,0
513369334,0
533053834,2
519048608,0
549771315,0
562670924,0
525013891,0
513143131,0
518623289,0
539337151,0
535051029,0
552400392,0
513633210,0
512426729,0
524320075,0
525452240,1
513197551,0
545264071,0
546415997,0
529084807,0
514561745,0
515275383,0
532792438,0
558117377,0
555771113,0
540452426,0
566360125,0
512871175,2
563943934,0
528348718,0
539864392,0
558005931,0
514177837,1
539649891,2
560898902,0
512892340,0
566365078,0
515483025,0
566000175,0
565886655,0
545483782,2
564094638,0
512709092,0
513460402,0
566366854,0
565399867,0
562320818,0
529258605,0
512511397,0
563430410,0
541357428,0
519515756,0
536914564,1
552983225,0
559377512,0
523565323,0
514467299,2
542885328,0
524401679,0
566284856,0
541306507,0
543442390,1
551127293,0
564289280,0
566287825,0
557968065,0
516045357,0
529248703,0
518530199,0
566290603,0
556338182,0
532908784,0
514923535,0
564066782,2
557919944,1
513023620,2
513275143,0
513462326,0
514546778,0
561061697,0
531361311,0
538044757,0
517996826,0
550822967,0
562673979,0
