user_id,cluster
550716371,0
566281921,1
566283032,0
557607822,0
566284963,0
487628337,0
515874438,0
544922410,2
566288245,0
565823962,0
514260734,1
514462438,0
537484569,1
536588068,0
516365505,0
513708662,0
524506620,0
515133128,0
512498754,0
516030798,1
514412895,0
548128901,0
566292539,0
512804855,0
518615309,0
515183942,0
538018965,0
566294251,0
513108988,1
512449316,0
515125677,0
516448938,0
544642908,0
525814966,0
564692089,0
516455390,0
513989684,0
559577329,0
566296619,0
514771105,0
556426035,0
530222960,0
566297480,0
512470985,0
538649490,0
554334694,0
515465947,1
519063423,2
519009930,0
513396357,0
512778314,0
566298967,0
548127751,1
513420351,1
544757795,0
557379581,2
561448938,0
516973046,0
545398984,0
566300905,0
512492097,1
548056125,0
515556333,1
565366577,0
518100053,0
513499072,0
534056286,0
549046160,2
566303618,0
559970594,0
295643776,0
536084643,1
516711292,0
539265894,0
521138868,1
558463342,0
533462566,1
514500983,0
512686158,1
513899137,1
515154646,0
513209875,0
520257513,0
539949205,0
514296085,0
561790764,0
555043963,0
530833933,0
566306779,0
545229336,2
552021679,1
520856593,1
565340566,0
533321140,0
526505728,0
521706950,1
550520673,0
543624970,1
559512057,0
562999266,0
551760344,0
516849586,0
519908537,0
566309418,0
512600104,0
518627533,0
513169477,0
513813919,0
538343867,0
516834207,0
517278919,1
564059051,2
519077053,1
516344303,0
516988990,1
566312118,0
520389683,0
513462068,0
563970645,0
534915006,0
548062271,0
531704314,1
540960829,0
512623770,0
512597474,0
513941484,0
550890312,0
547704593,0
544439965,0
549491316,0
565610955,0
562412912,0
537631402,0
513361986,0
553992510,0
544093052,0
561950647,1
518928789,0
518476178,0
563185651,0
514147994,0
515549669,0
512546964,0
521080432,0
518719776,0
515775472,1
539325770,1
513467268,3
513096163,0
543298428,1
512555431,0
522963493,1
515823454,0
566319475,0
522838468,1
512945259,0
522896443,0
517962239,1
563010883,1
566319763,0
518495265,0
557961704,0
566320695,0
516012738,0
527397648,0
534041530,0
543527954,0
514208436,1
529143283,0
562871007,0
530296939,1
518610264,0
518097247,0
534171170,0
516612703,0
527577919,0
521382279,0
552418681,0
534223206,0
512401110,2
558076623,0
564751989,0
566324318,0
522013326,0
531742514,2
524771180,0
513205424,0
514098386,2
514425429,0
519626472,0
566326656,0
566327280,0
537708684,0
524378566,0
526569938,0
553302069,0
522749074,0
566328376,0
564611824,0
515167748,3
513333077,0
556677416,1
517098750,0
554040489,0
513742690,0
525062226,0
542663689,1
515601571,2
517515722,0
566148855,0
544852253,0
539886681,0
513255187,0
532267606,0
549081157,0
514746627,0
512783990,0
566331698,0
553116598,0
558855304,0
521902013,1
548737997,0
512468075,0
536643614,0
523350215,0
547514855,1
557428037,0
537432714,0
513021823,0
526884377,0
566333815,0
522432578,0
518746541,0
563178928,0
566334368,0
554948378,0
561497843,0
513221162,0
566336534,0
512704313,0
512688849,0
516517037,0
515367797,0
562825041,2
523456515,1
516429283,1
527194404,0
513976210,0
561804289,0
566338789,1
526950334,0
535509336,0
550527950,1
523640145,0
541987148,1
523374207,0
526540692,1
566340254,0
555869575,2
565782263,0
558458914,0
564121179,0
552681690,0
521653819,0
514392629,0
516569937,0
513210823,0
566341444,0
514000671,0
546896928,0
518879360,0
536357175,0
542736509,1
558084553,0
566159649,0
545885622,0
566344772,0
521739271,0
543624444,0
566338071,0
565340058,0
528096461,0
514800767,0
550969276,0
566348594,0
553780948,0
512730307,0
531276814,0
546272806,0
566350045,0
562827870,0
550480920,0
540240298,0
566350845,0
514986970,1
551166905,0
526747643,0
513670922,2
566352572,0
566352830,1
559730676,0
517611444,0
513451411,0
536944946,1
564057612,0
514392824,0
541672126,0
566355117,0
556754809,0
525828595,0
560834616,0
559346067,0
543959185,0
553928334,0
540660160,1
517236851,0
544597029,1
548043886,0
566357503,0
541111537,0
550368752,0
537112288,0
563827236,1
514779183,1
557897555,0
520836640,0
563951396,0
546505009,0
566359731,1
554082255,0
546828652,1
566360317,0
562213469,0
522681673,0
544676288,0
513341453,2
564318420,0
553827369,0
566361965,0
566143299,2
515203929,1
513190233,0
514712640,0
564702298,0
523987664,0
529234082,0
541117189,0
487652489,0
515173525,0
566366183,0
515865537,0
537427649,0
566134416,0
516601634,0
546480212,0
512737050,1
553776065,0
566366969,0
520981989,0
523591981,1
552211606,0
523577616,0
525384362,0
513726400,0
513565573,1
522957619,0
532110943,0
530574698,0
527859779,2
552178222,0
514939651,0
546239865,0
566285120,1
564873472,0
513676670,0
540675843,0
563975828,0
566286788,0
520844533,0
566287282,0
566291065,0
566292405,0
566293028,0
535505296,1
517458431,1
517433220,0
514784880,1
542466444,0
531920881,0
516729608,0
553696947,0
547849880,0
566294932,1
534875676,0
566295541,0
548361675,0
544434348,0
565300777,2
548614053,0
543132669,0
523724041,0
561431113,1
552722171,0
516223704,0
521424400,0
559150944,0
521293022,0
537499801,0
566177283,0
524663034,0
548826680,0
529460267,0
561582995,0
538930763,0
540130733,0
516169502,0
512820761,0
554580332,0
513105968,1
566302083,0
548448422,0
535852304,0
515353025,2
561418213,0
545489414,0
553818682,0
518636341,0
519218808,0
513100956,2
514367996,0
516391260,1
565354150,0
512985307,1
513721512,2
539536875,1
566305159,0
534178431,0
534318756,1
513126214,2
547515047,0
556261192,0
519802684,0
517238300,0
513317564,0
566306725,0
518288635,0
556340621,0
514155668,0
533032131,0
555555681,1
565231746,0
543846387,0
566308132,1
564403669,0
538268678,0
519264174,1
515711661,0
542790471,0
514807051,1
518793808,1
512856146,0
514258121,1
549397821,2
512389360,0
528177560,0
566309915,0
566310721,0
520982370,0
545189592,0
566311684,0
515157723,3
520777099,0
519440207,1
518634220,0
523593818,1
564462195,0
553020269,0
513117637,2
541663308,3
566308074,0
530196988,1
542714276,0
554568653,0
523150433,0
559763017,0
513678873,1
531585712,0
525558983,0
514482261,1
562024171,0
532616606,0
523209688,0
541198062,0
530622419,0
555691031,0
549348780,0
522098032,0
512775923,0
545562588,0
516914982,0
518013487,0
557244213,0
550087002,1
516742096,1
566113735,0
521074042,0
518681986,1
549456608,0
566317295,0
514807027,0
517101102,0
516481573,2
561209082,2
512970031,0
550632745,0
553432125,0
566319454,0
521198445,1
537801771,0
522190000,0
551298272,0
517296078,0
514072835,0
514137818,0
520600885,0
561433103,0
516303015,0
529142873,0
514214330,0
512371466,0
512708783,0
513588402,0
537705731,0
512735986,0
542678106,0
514527971,0
515140430,0
542735962,0
552382165,0
512756833,0
566324209,1
512752915,0
558517090,1
520969910,0
513332158,1
514038049,0
547854407,0
526569414,0
558997500,0
513184384,0
566325486,0
518991805,0
512973399,0
548155448,0
544917458,0
557765120,2
566326495,0
566326847,0
566327347,0
518745679,0
539872453,2
565102946,0
548790520,0
542121291,0
518460293,0
563657740,0
565126253,0
527048333,1
516348265,0
566329335,0
531382014,2
546394264,0
515234000,1
564579023,0
565631239,0
516809882,0
546055087,0
539232771,0
565243424,0
566331258,0
561022474,0
513255805,0
538131965,0
553705275,0
516742202,0
530099842,0
518352611,0
552652618,0
564585849,1
519261998,0
564288715,0
564287145,1
523488781,0
540022364,0
513449031,0
523947067,0
553093840,1
518472521,0
555827876,0
545331892,0
565740713,0
566334450,0
566336089,0
