product_id,user_id,rating
1002484,566436955,4.3939476
1002484,514511980,4.371311
1002484,566463171,4.362103
1002484,566664568,4.360779
1002484,563029084,4.2997913
1002525,515903507,4.3739977
1002525,518603405,4.315993
1002525,514511980,4.2395806
1002525,566463171,4.234594
1002525,566436955,4.2055445
1002536,566463171,4.603944
1002536,514511980,4.5926666
1002536,515903507,4.5769424
1002536,566436955,4.5695395
1002536,566851338,4.5211515
1002540,522835131,4.7566137
1002540,512817378,4.725621
1002540,513676055,4.6955943
1002540,566463171,4.688943
1002540,566436955,4.687348
1002786,515903507,4.786755
1002786,514511980,4.7843513
1002786,566436955,4.7818847
1002786,566463171,4.7562175
1002786,566664568,4.7456822
1002876,566463171,4.27732
1002876,514511980,4.265132
1002876,515903507,4.237816
1002876,566436955,4.2296734
1002876,566664568,4.192675
1002906,514511980,4.584887
1002906,566436955,4.580971
1002906,566463171,4.5750017
1002906,566664568,4.5252776
1002906,513676055,4.5175242
1003015,566436955,4.3276725
1003015,566664568,4.3144517
1003015,566463171,4.3097634
1003015,514511980,4.304676
1003015,513676055,4.2607303
1003096,566436955,4.5009494
1003096,566463171,4.4916363
1003096,514511980,4.4847674
1003096,566664568,4.4526067
1003096,513676055,4.399021
1003218,566436955,4.434529
1003218,566463171,4.4226966
1003218,514511980,4.3987823
1003218,566664568,4.386826
1003218,566647095,4.3600373
1003308,560215234,4.5055237
1003308,515903507,4.395622
1003308,522835131,4.360789
1003308,514511980,4.341025
1003308,566463171,4.3405147
1003338,555166553,4.3774424
1003338,566665847,4.3774424
1003338,566728435,4.368733
1003338,516715672,4.3503647
1003338,551021212,4.336533
1003371,563029084,4.093754
1003371,514511980,4.07732
1003371,566436955,4.0607924
1003371,566463171,4.056397
1003371,566664568,4.0482254
1003447,566436955,4.4621696
1003447,566463171,4.4176445
1003447,566664568,4.387657
1003447,514511980,4.3866506
1003447,566647095,4.364703
1003571,566436955,4.3153715
1003571,514511980,4.3113
1003571,566664568,4.3103476
1003571,566463171,4.2724123
1003571,563029084,4.244396
1003583,537202065,3.3799126
1003583,529397830,2.942276
1003583,563029084,2.9163988
1003583,566037084,2.8830154
1003583,566383799,2.874366
1003592,566436955,4.389724
1003592,514511980,4.357681
1003592,566664568,4.3548303
1003592,566463171,4.350161
1003592,513676055,4.3151193
1003652,566436955,4.510552
1003652,566463171,4.494223
1003652,514511980,4.4644246
1003652,566664568,4.4380794
1003652,513676055,4.396418
1003657,522375181,3.0236807
1003657,516831798,2.4870777
1003657,559045088,2.2975333
1003657,565261145,2.1730752
1003657,559226750,2.0537014
1003750,514511980,4.2968597
1003750,566436955,4.287103
1003750,566664568,4.256902
1003750,566463171,4.2477202
1003750,513676055,4.2420216
1003760,566463171,4.4300504
1003760,566436955,4.4279532
1003760,514511980,4.4204664
1003760,566664568,4.3912187
1003760,515903507,4.333184
1003770,566436955,4.248722
1003770,566647095,4.1961145
1003770,513676055,4.190469
1003770,566664568,4.1731935
1003770,514511980,4.1644073
1003772,566436955,4.5036426
1003772,514511980,4.458807
1003772,513676055,4.4366503
1003772,566463171,4.4249578
1003772,566664568,4.4085145
1003777,566463171,4.2709947
1003777,566436955,4.2656574
1003777,514511980,4.208126
1003777,513676055,4.163067
1003777,566664568,4.152914
1003789,526175596,2.181092
1003789,515417480,2.1326225
1003789,523711620,1.4462361
1003789,549695118,1.4459679
1003789,512418679,1.4436309
1003907,566436955,4.5996146
1003907,566463171,4.5601783
1003907,514511980,4.5586643
1003907,566664568,4.538155
1003907,513676055,4.5221796
1003942,566436955,4.4297776
1003942,514511980,4.4068866
1003942,566463171,4.4037027
1003942,566664568,4.3866587
1003942,513676055,4.3366966
1003943,566436955,4.493302
1003943,514511980,4.4628096
1003943,566463171,4.46074
1003943,566664568,4.4570065
1003943,513676055,4.421367
1003947,566436955,4.3767586
1003947,566647095,4.359218
1003947,514511980,4.320889
1003947,566463171,4.320856
1003947,566664568,4.320176
1004026,566436955,4.551143
1004026,514511980,4.5098906
1004026,566664568,4.501726
1004026,566463171,4.500309
1004026,513676055,4.452939
1004059,566463171,4.384502
1004059,566436955,4.3821387
1004059,514511980,4.3792853
1004059,566664568,4.3472085
1004059,513676055,4.293961
1004123,566436955,4.041283
1004123,556673077,4.0166903
1004123,566463171,4.0127325
1004123,519658809,3.9768066
1004123,540173002,3.9610696
1004136,566436955,4.5014157
1004136,514511980,4.475607
1004136,566664568,4.4708323
1004136,566463171,4.4677463
1004136,513676055,4.420971
1004139,566463171,4.530072
1004139,514511980,4.514684
1004139,566436955,4.5112824
1004139,566664568,4.4781003
1004139,513676055,4.417821
1004164,514511980,4.0799384
1004164,566664568,4.032506
1004164,563029084,4.0186396
1004164,515903507,4.0093436
1004164,566463171,3.9929612
1004169,566436955,4.4723234
1004169,566463171,4.435976
1004169,514511980,4.43436
1004169,566664568,4.4236526
1004169,513676055,4.351071
1004175,566436955,4.4348607
1004175,513676055,4.3872685
1004175,566664568,4.385088
1004175,514511980,4.3716893
1004175,566463171,4.3695273
1004189,541310013,3.9621277
1004189,551021212,3.9166713
1004189,542350237,3.9153075
1004189,516715672,3.9099772
1004189,566849342,3.9092212
1004208,566436955,4.3844333
1004208,566647095,4.350128
1004208,566463171,4.335415
1004208,566664568,4.3078694
1004208,514511980,4.303437
1004213,566463171,4.4832473
1004213,514511980,4.4748693
1004213,566436955,4.4668107
1004213,566664568,4.426309
1004213,515903507,4.389417
1004214,566436955,4.497856
1004214,566463171,4.4773636
1004214,514511980,4.4688272
1004214,566664568,4.431
1004214,515903507,4.37752
1004236,514511980,4.3953376
1004236,566463171,4.3825736
1004236,515903507,4.355834
1004236,566436955,4.339601
1004236,560215234,4.3202133
1004250,530625146,4.7706866
1004250,514511980,4.7611237
1004250,515903507,4.745623
1004250,566664568,4.722539
1004250,563029084,4.7144556
1004258,515903507,4.655113
1004258,560215234,4.64014
1004258,515003789,4.619615
1004258,566463171,4.6011405
1004258,514511980,4.592401
1004292,566647095,4.411467
1004292,566436955,4.4109683
1004292,566463171,4.3623576
1004292,566664568,4.3482943
1004292,514511980,4.334015
1004302,566436955,4.449962
1004302,566463171,4.397538
1004302,514511980,4.3803453
1004302,566664568,4.3779764
1004302,513676055,4.353716
1004341,566436955,4.1278443
1004341,566463171,4.122584
1004341,514511980,4.1163783
1004341,566664568,4.1139345
1004341,563029084,4.112601
1004352,566436955,4.2981544
1004352,566463171,4.232081
1004352,566664568,4.2156434
1004352,514511980,4.2150683
1004352,566647095,4.2054334
1004440,566436955,4.4831758
1004440,514511980,4.4623356
1004440,566463171,4.460257
1004440,566664568,4.4443226
1004440,513676055,4.3870525
1004449,566436955,4.5201855
1004449,514511980,4.509019
1004449,566463171,4.5005817
1004449,566664568,4.48829
1004449,513676055,4.427766
1004450,514511980,4.4721985
1004450,566436955,4.465406
1004450,566463171,4.462442
1004450,566664568,4.444117
1004450,513676055,4.3793535
1004500,566436955,4.636994
1004500,566463171,4.6212497
1004500,514511980,4.6179705
1004500,566664568,4.573131
1004500,513676055,4.543788
1004504,566647095,4.2760134
1004504,566436955,4.2696223
1004504,566664568,4.2234044
1004504,566463171,4.2209063
1004504,514511980,4.212755
1004510,566436955,4.320381
1004510,566647095,4.287633
1004510,566463171,4.2668886
1004510,566664568,4.2425704
1004510,514511980,4.2303853
1004540,566647095,4.1431203
1004540,566436955,4.07754
1004540,515903507,4.0761127
1004540,566664568,4.0300837
1004540,514511980,4.0283594
1004544,566463171,4.5606527
1004544,566436955,4.555356
1004544,514511980,4.540789
1004544,566664568,4.477819
1004544,513676055,4.4604697
1004564,566436955,4.724354
1004564,514511980,4.664806
1004564,513676055,4.6545405
1004564,566463171,4.6283746
1004564,566664568,4.619052
1004567,566436955,4.451437
1004567,566647095,4.4247026
1004567,566463171,4.4030476
1004567,514511980,4.361458
1004567,566664568,4.3535275
1004603,566436955,4.50118
1004603,566664568,4.448904
1004603,566463171,4.4462104
1004603,514511980,4.4413815
1004603,513676055,4.4150243
1004606,566436955,4.395639
1004606,563029084,4.336314
1004606,513676055,4.33031
1004606,566664568,4.328507
1004606,566463171,4.3095717
1004614,566436955,4.472605
1004614,566463171,4.420107
1004614,566664568,4.412582
1004614,514511980,4.410245
1004614,566647095,4.39998
1004617,514511980,4.432142
1004617,566436955,4.4272537
1004617,566463171,4.424788
1004617,566664568,4.38946
1004617,515903507,4.351176
1004702,566436955,4.3987145
1004702,566463171,4.3626986
1004702,566647095,4.3592377
1004702,514511980,4.30464
1004702,566664568,4.2951207
1004703,566436955,4.2095165
1004703,566463171,4.2018437
1004703,514511980,4.1929164
1004703,566664568,4.190714
1004703,513676055,4.1739683
1004723,563029084,4.670477
1004723,566664568,4.512416
1004723,530625146,4.490299
1004723,513676055,4.4833775
1004723,566436955,4.4555087
1004760,566436955,4.4411087
1004760,566463171,4.386996
1004760,566664568,4.3796897
1004760,514511980,4.376574
1004760,513676055,4.3548207
1004775,566436955,4.542882
1004775,513676055,4.542058
1004775,566463171,4.470897
1004775,566664568,4.445881
1004775,514511980,4.4440846
1004786,566436955,4.409107
1004786,514511980,4.3929048
1004786,566664568,4.360414
1004786,566463171,4.3563976
1004786,513676055,4.318372
1004790,566463171,4.51358
1004790,566436955,4.5108066
1004790,514511980,4.504021
1004790,566664568,4.442559
1004790,513676055,4.418309
1004798,566436955,4.4168386
1004798,566463171,4.3776593
1004798,514511980,4.373809
1004798,566664568,4.369123
1004798,513676055,4.330018
1004805,566436955,4.6394515
1004805,513676055,4.5905013
1004805,566463171,4.577179
1004805,514511980,4.5693135
1004805,566664568,4.560835
1004820,566436955,4.4450474
1004820,514511980,4.429921
1004820,566664568,4.4085627
1004820,566463171,4.399146
1004820,513676055,4.378934
