product_id,user_id,rating
1002531,560215234,4.5123954
1002531,514511980,4.4255323
1002531,515903507,4.409046
1002531,566463171,4.382864
1002531,522835131,4.3260593
1002538,514511980,4.390078
1002538,515903507,4.354903
1002538,566463171,4.3541636
1002538,566436955,4.3356915
1002538,566664568,4.3119636
1002628,566436955,4.4739857
1002628,515903507,4.439723
1002628,566647095,4.426371
1002628,566463171,4.4201527
1002628,514511980,4.406386
1002666,566436955,4.414348
1002666,566664568,4.4005876
1002666,514511980,4.3989434
1002666,566463171,4.376614
1002666,563029084,4.3533564
1003051,553814693,1.3438605
1003051,515417480,1.2326448
1003051,512826935,1.2160789
1003051,513504223,1.1965837
1003051,527837564,1.1365215
1003112,541310013,4.2995863
1003112,566849342,4.2878337
1003112,519658809,4.26859
1003112,548020732,4.2579727
1003112,513804361,4.2576747
1003159,566436955,4.4633346
1003159,566463171,4.437933
1003159,514511980,4.39815
1003159,566664568,4.3922043
1003159,566647095,4.375453
1003176,566436955,4.464301
1003176,514511980,4.4584517
1003176,566463171,4.454325
1003176,566664568,4.4364853
1003176,513676055,4.3672047
1003210,563965149,2.5069547
1003210,524930616,2.4464824
1003210,546608272,2.2949033
1003210,531807424,2.2949033
1003210,566672809,2.2949033
1003281,566436955,4.401992
1003281,514511980,4.393405
1003281,566463171,4.3703794
1003281,566664568,4.3358574
1003281,515903507,4.329301
1003293,566436955,4.42806
1003293,566463171,4.427054
1003293,514511980,4.4269395
1003293,566664568,4.397097
1003293,513676055,4.347169
1003310,560215234,4.7086797
1003310,529171349,4.6073112
1003310,566362716,4.6073112
1003310,515903507,4.5350385
1003310,514511980,4.5025997
1003368,527572491,2.9330637
1003368,513337129,2.9196494
1003368,532386334,2.910273
1003368,566728435,2.8947742
1003368,531218472,2.8762727
1003372,517532543,2.5146244
1003372,566421519,2.0176034
1003372,516011065,1.9161773
1003372,553823945,1.9005517
1003372,517422306,1.8765873
1003377,566463171,4.084591
1003377,566436955,4.047951
1003377,514511980,4.034443
1003377,522835131,4.0011973
1003377,552167626,3.9892848
1003439,566436955,4.532946
1003439,514511980,4.485515
1003439,566463171,4.479989
1003439,566664568,4.4566727
1003439,513676055,4.3955007
1003523,566436955,4.429828
1003523,514511980,4.396598
1003523,566463171,4.3864613
1003523,566664568,4.377336
1003523,513676055,4.348864
1003566,514511980,4.30303
1003566,566436955,4.2987423
1003566,566463171,4.2863083
1003566,566664568,4.2821255
1003566,513676055,4.2229104
1003599,566436955,4.386767
1003599,566463171,4.3710656
1003599,514511980,4.3597083
1003599,566664568,4.334451
1003599,513676055,4.279249
1003610,515920731,2.7459078
1003610,545394131,2.3319743
1003610,532691364,1.9580425
1003610,566334065,1.8969003
1003610,540372270,1.8759124
1003613,566436955,4.45081
1003613,514511980,4.4198217
1003613,566463171,4.414964
1003613,566664568,4.4093566
1003613,513676055,4.36446
1003707,514511980,4.4553256
1003707,566436955,4.4209714
1003707,566463171,4.41576
1003707,566664568,4.395294
1003707,515903507,4.390483
1003715,548366584,2.5352542
1003715,550066852,2.2886853
1003715,518618224,1.8690422
1003715,516217716,1.695497
1003715,513182597,1.6675441
1003756,566436955,4.3916264
1003756,566463171,4.3483806
1003756,514511980,4.3280673
1003756,566664568,4.3220825
1003756,513676055,4.309841
1003774,514511980,4.1630425
1003774,566664568,4.161697
1003774,566463171,4.1413693
1003774,566436955,4.1356387
1003774,563029084,4.1055274
1003795,514511980,4.240297
1003795,566436955,4.2402906
1003795,566647095,4.2295413
1003795,566463171,4.2252483
1003795,566664568,4.2038794
1003845,566436955,4.486317
1003845,514511980,4.4853444
1003845,566463171,4.460041
1003845,566664568,4.4286947
1003845,513676055,4.41092
