product_id,user_id,rating
1002098,566436955,4.5306945
1002098,566463171,4.5178065
1002098,514511980,4.4802737
1002098,566664568,4.397605
1002098,513676055,4.3927126
1002398,566436955,4.4766245
1002398,566463171,4.476483
1002398,514511980,4.473807
1002398,566664568,4.4530177
1002398,513676055,4.4082003
1002532,560215234,4.7448583
1002532,514511980,4.681409
1002532,566463171,4.6575475
1002532,566436955,4.6378393
1002532,566851338,4.6229424
1002544,515903507,4.768106
1002544,566383799,4.6934614
1002544,566672809,4.669765
1002544,546608272,4.669765
1002544,514690040,4.669765
1002827,566436955,4.507643
1002827,566463171,4.4958224
1002827,514511980,4.482565
1002827,566664568,4.4547157
1002827,566647095,4.407598
1002881,566436955,4.417444
1002881,514511980,4.4027843
1002881,566463171,4.4026957
1002881,566664568,4.3766723
1002881,513676055,4.328604
1002929,566436955,4.4361253
1002929,514511980,4.397495
1002929,566664568,4.391534
1002929,566463171,4.390351
1002929,513676055,4.3850265
1002987,566436955,4.469239
1002987,566463171,4.4438596
1002987,514511980,4.4349127
1002987,566664568,4.4225855
1002987,513676055,4.3875403
1003066,560313217,4.2758827
1003066,514663441,4.2713223
1003066,518603405,4.2014914
1003066,549184790,4.1826787
1003066,566463171,4.170071
1003073,566436955,4.1554594
1003073,566647095,4.12044
1003073,566463171,4.1196103
1003073,513676055,4.115643
1003073,514511980,4.1086397
1003102,566436955,4.5049314
1003102,514511980,4.4952035
1003102,566463171,4.495005
1003102,566664568,4.4783945
1003102,513676055,4.4260125
1003143,566463171,4.2608323
1003143,514663441,4.216337
1003143,514511980,4.1894007
1003143,566665847,4.1868563
1003143,555166553,4.1868563
1003235,513676055,4.2250037
1003235,563029084,4.214998
1003235,566436955,4.206864
1003235,566664568,4.1830144
1003235,514511980,4.1576247
1003304,515903507,4.6459064
1003304,514511980,4.565355
1003304,566873879,4.5293584
1003304,566383799,4.5240607
1003304,566463171,4.5185375
1003309,560215234,4.507384
1003309,566362716,4.4078174
1003309,529171349,4.4078174
1003309,514511980,4.3381987
1003309,515903507,4.3049755
1003316,518603405,4.777113
1003316,515903507,4.5629854
1003316,514663441,4.530772
1003316,518750374,4.510729
1003316,566799589,4.510061
1003317,514511980,4.654232
1003317,566436955,4.6338496
