product_id,user_id,rating
1002100,566463171,4.3642306
1002100,566436955,4.353242
1002100,514511980,4.334041
1002100,566664568,4.291484
1002100,515903507,4.260543
1002101,566436955,4.5007205
1002101,566463171,4.4930863
1002101,514511980,4.4904037
1002101,566664568,4.4447637
1002101,513676055,4.407706
1002328,530911561,3.4343042
1002328,518978260,3.4343042
1002328,563029084,3.430179
1002328,543951810,3.3409846
1002328,566647095,3.3332896
1002527,566436955,4.4673753
1002527,513676055,4.4423347
1002527,514511980,4.4423347
1002527,566463171,4.4422355
1002527,566664568,4.4239125
1002528,513676055,4.6770844
1002528,522835131,4.624991
1002528,514511980,4.576797
1002528,566463171,4.564924
1002528,566664568,4.563301
1002535,518603405,4.590715
1002535,515903507,4.496315
1002535,566799589,4.473042
1002535,514511980,4.4039207
1002535,552167626,4.3719616
1002662,566436955,4.4063435
1002662,514511980,4.392366
1002662,566664568,4.385449
1002662,566463171,4.378148
1002662,563029084,4.308711
1002678,566436955,4.346583
1002678,566664568,4.321724
1002678,514511980,4.3188543
1002678,566463171,4.3129435
1002678,513676055,4.267982
1002757,515920731,2.2310925
1002757,519916278,2.0179791
1002757,566276996,1.8957788
1002757,517245765,1.8671119
1002757,550857137,1.8435409
1002796,560215234,4.5187902
1002796,522835131,4.465628
1002796,512817378,4.4017453
1002796,514246446,4.336141
1002796,552167626,4.336141
1002905,566436955,3.924897
1002905,513676055,3.8524864
1002905,514511980,3.8373857
1002905,565670001,3.8091118
1002905,519805305,3.8091118
1002995,515903507,4.3796725
1002995,514511980,4.376974
1002995,566463171,4.364715
1002995,566436955,4.345535
1002995,566664568,4.292839
1003105,566436955,4.4442573
1003105,514511980,4.40502
1003105,566463171,4.4042215
1003105,566664568,4.3996553
1003105,513676055,4.356986
1003141,566463171,4.5435443
1003141,566436955,4.535542
1003141,514511980,4.516948
1003141,522835131,4.4793854
1003141,566664568,4.444085
1003195,566436955,4.4937954
1003195,566463171,4.454155
1003195,514511980,4.4445386
1003195,566664568,4.4321494
1003195,513676055,4.4143906
1003208,566436955,4.337939
1003208,514511980,4.3165717
1003208,566664568,4.3163247
1003208,563029084,4.3070836
1003208,566463171,4.2756968
1003285,566436955,4.2804093
1003285,514511980,4.264402
1003285,522835131,4.257537
1003285,566463171,4.257032
1003285,513676055,4.2512627
1003298,566436955,4.239778
1003298,566463171,4.2386737
1003298,514511980,4.233191
1003298,515903507,4.182626
1003298,566664568,4.17958
1003305,560215234,4.7075024
1003305,514511980,4.6766653
1003305,522835131,4.623518
1003305,566463171,4.60531
1003305,520255711,4.6000214
1003313,560215234,4.5048723
1003313,515903507,4.4692364
1003313,514511980,4.4570146
1003313,566436955,4.438535
1003313,566463171,4.429845
1003347,514511980,4.2514095
1003347,566436955,4.25097
1003347,566664568,4.247141
1003347,563029084,4.2258134
1003347,513676055,4.207698
1003435,566778324,1.444411
1003435,539787536,1.4302831
1003435,514131617,1.4033916
1003435,550798324,1.3937633
1003435,513426360,1.3756744
1003533,515903507,4.489663
1003533,518603405,4.4871297
1003533,513676055,4.4301233
1003533,566037084,4.4288483
1003533,566436955,4.4286456
1003547,566436955,4.447626
1003547,566463171,4.40377
1003547,514511980,4.3810415
1003547,566664568,4.3748417
1003547,566647095,4.369274
1003614,566436955,4.5051494
1003614,566463171,4.470012
1003614,514511980,4.4650273
1003614,566664568,4.451504
1003614,513676055,4.4181476
1003656,566436955,4.430348
1003656,566463171,4.4074903
1003656,514511980,4.3985753
1003656,566664568,4.38874
1003656,513676055,4.3258357
1003665,566436955,4.4333096
1003665,514511980,4.400247
1003665,566664568,4.398674
1003665,566463171,4.3911815
1003665,513676055,4.3866496
1003747,566436955,4.5404816
1003747,514511980,4.526396
1003747,566463171,4.5215454
1003747,566664568,4.494469
1003747,513676055,4.4446373
1003752,566436955,4.4279113
1003752,566463171,4.417955
1003752,514511980,4.413271
1003752,566664568,4.3823876
1003752,513676055,4.3447566
1003786,566647095,4.3554606
1003786,566436955,4.3102384
1003786,566463171,4.304071
1003786,560313217,4.3003044
1003786,514663441,4.2938356
1003802,515903507,3.7807546
1003802,514511980,3.6901357
1003802,560215234,3.6751597
1003802,514246446,3.647941
1003802,552167626,3.647941
1003896,514511980,4.554882
1003896,566463171,4.5492077
1003896,566436955,4.5353723
1003896,566664568,4.5115633
1003896,515903507,4.4531007
1003899,560313217,4.350544
1003899,514663441,4.296604
1003899,518603405,4.20957
1003899,549184790,4.194831
1003899,559830115,4.193818
1003910,566647095,4.2623916
1003910,566436955,4.2570515
1003910,566463171,4.238085
1003910,566664568,4.23091
1003910,514511980,4.2238026
1003954,514511980,4.416352
1003954,566436955,4.4145327
1003954,566463171,4.404706
1003954,566664568,4.368633
1003954,515903507,4.3363447
1003965,566436955,4.478567
1003965,514511980,4.4628835
1003965,566463171,4.4417744
1003965,513676055,4.4242063
1003965,566664568,4.385871
1003966,566436955,4.480912
1003966,514511980,4.462085
1003966,566463171,4.459457
1003966,566664568,4.4122124
1003966,513676055,4.4056187
1003981,566436955,4.0420837
1003981,566463171,4.0137157
1003981,566647095,4.0080333
1003981,566664568,3.993053
1003981,514511980,3.9739711
1004034,563029084,4.1620264
1004034,566436955,4.142183
1004034,513676055,4.1416707
1004034,566664568,4.129554
1004034,514511980,4.1258664
1004036,566436955,4.29129
1004036,514511980,4.2798967
1004036,566664568,4.279654
1004036,563029084,4.258703
1004036,566463171,4.237264
1004042,514511980,4.7197857
1004042,566436955,4.7136207
1004042,566664568,4.6918097
1004042,566463171,4.681331
1004042,515903507,4.620012
1004060,514511980,4.595218
1004060,566463171,4.592886
1004060,566436955,4.584482
1004060,566664568,4.5825353
1004060,566647095,4.516785
1004089,519658809,4.1243653
1004089,560313217,4.116639
1004089,558796356,4.0896754
1004089,548020732,4.0884423
1004089,550066691,4.0726643
1004096,566436955,4.387433
1004096,566664568,4.341399
1004096,513676055,4.3270545
1004096,566463171,4.321948
1004096,514511980,4.3203454
1004100,566436955,4.5130143
1004100,566463171,4.447722
1004100,513676055,4.4215946
1004100,514511980,4.410867
1004100,566664568,4.4012165
1004114,566436955,4.516676
1004114,566664568,4.465679
1004114,566463171,4.451033
1004114,514511980,4.444548
1004114,513676055,4.43942
1004174,566647095,4.624103
1004174,566436955,4.5863914
1004174,566463171,4.4889474
1004174,566664568,4.469244
1004174,560313217,4.456968
1004188,526175596,2.2361073
1004188,529954885,2.1817746
1004188,566971054,2.0027468
1004188,524263425,1.9321811
1004188,512790720,1.9308406
1004190,566436955,4.4749403
1004190,566463171,4.449914
1004190,514511980,4.445811
1004190,566664568,4.424961
1004190,513676055,4.382765
1004194,566436955,4.4085965
1004194,566647095,4.3545437
1004194,566664568,4.3386497
1004194,566463171,4.338192
1004194,563029084,4.3178725
1004199,514511980,4.394727
1004199,566436955,4.3905277
1004199,566664568,4.37583
1004199,566463171,4.363861
1004199,563029084,4.302762
1004211,522835131,4.531464
1004211,566463171,4.4854465
1004211,513676055,4.481058
1004211,514511980,4.4495063
1004211,566436955,4.437189
1004218,513676055,3.60345
1004218,566436955,3.5823033
1004218,563029084,3.5142791
1004218,543951810,3.5132215
1004218,514499770,3.4964554
1004226,560215234,4.708948
1004226,522835131,4.5730696
1004226,565624725,4.55472
1004226,566646493,4.519665
1004226,541311760,4.519665
1004228,560215234,4.7928705
1004228,514511980,4.4069185
1004228,515903507,4.3989363
1004228,522835131,4.3944716
1004228,566463171,4.383424
1004239,522835131,4.667416
1004239,560215234,4.649917
1004239,566463171,4.604187
1004239,514511980,4.583381
1004239,566436955,4.570246
1004254,515903507,4.158943
1004254,514511980,4.110818
1004254,566463171,4.077698
1004254,566647095,4.061367
1004254,566664568,4.0605674
1004266,566647095,4.3932858
1004266,566436955,4.2859073
1004266,566463171,4.2525744
1004266,566664568,4.227644
1004266,514511980,4.2070813
1004295,566647095,4.3186374
1004295,566436955,4.2104335
1004295,563029084,4.1653886
1004295,566664568,4.147463
1004295,566463171,4.101767
1004362,514511980,4.5236588
1004362,566463171,4.5234814
1004362,515903507,4.4965663
1004362,560215234,4.4735746
1004362,566436955,4.447405
1004363,514511980,4.226965
1004363,566463171,4.2036586
1004363,566664568,4.184695
1004363,513676055,4.174041
1004363,566436955,4.1605535
1004382,513676055,4.4164457
1004382,566436955,4.4078627
1004382,566664568,4.377428
1004382,563029084,4.3713217
1004382,514511980,4.3709617
1004389,566436955,4.4643936
1004389,566463171,4.4642854
1004389,514511980,4.433852
1004389,566664568,4.4007535
1004389,566647095,4.3602877
1004429,566436955,4.151885
1004429,566664568,4.132281
1004429,514511980,4.127456
1004429,566463171,4.121594
1004429,513676055,4.1024117
1004432,566436955,4.4273934
1004432,513676055,4.3957167
1004432,514511980,4.390025
1004432,566664568,4.3715105
1004432,566463171,4.371126
1004434,566436955,4.7273006
1004434,566463171,4.7133093
1004434,514511980,4.6831174
1004434,566664568,4.6628594
1004434,515903507,4.616447
1004462,566436955,4.373853
1004462,566463171,4.319743
1004462,514511980,4.298828
1004462,566664568,4.280131
1004462,513676055,4.2659354
1004467,566436955,4.4024835
1004467,566463171,4.3471384
1004467,566647095,4.325896
1004467,566664568,4.325042
1004467,514511980,4.323494
1004472,513153386,1.5646383
1004472,518332056,1.4305605
1004472,552818799,1.2175255
1004472,519077619,1.2112283
1004472,559659817,1.166548
1004481,566436955,4.230285
1004481,513676055,4.218193
1004481,514511980,4.190132
1004481,566664568,4.176141
1004481,563029084,4.156545
1004489,566436955,4.508237
1004489,514511980,4.4660983
1004489,566463171,4.465903
1004489,566664568,4.4546123
1004489,513676055,4.440194
1004512,566436955,4.48997
1004512,566664568,4.453264
1004512,514511980,4.4501123
1004512,566463171,4.4385686
1004512,563029084,4.4117975
1004532,566436955,4.524255
1004532,514511980,4.475559
1004532,566463171,4.4730096
1004532,566664568,4.4726505
1004532,513676055,4.444054
1004541,514511980,4.4683266
1004541,566436955,4.4665413
1004541,566664568,4.4493637
1004541,566463171,4.4429493
1004541,515903507,4.3895
1004566,513676055,4.761396
1004566,566436955,4.699963
1004566,566647095,4.6698956
1004566,566664568,4.626129
1004566,514511980,4.5662045
1004601,566436955,4.494845
1004601,514511980,4.478066
1004601,566463171,4.4634595
1004601,566664568,4.418473
1004601,513676055,4.39232
1004605,513185363,2.4447982
1004605,513096246,2.4208426
1004605,566362716,2.3031342
1004605,529171349,2.3031342
1004605,514313195,2.286236
1004611,566436955,4.4463496
1004611,566463171,4.3922677
1004611,566664568,4.3818545
1004611,514511980,4.378061
1004611,566647095,4.3741536
1004613,566664568,4.3361382
1004613,566436955,4.332941
1004613,514511980,4.3203115
1004613,566463171,4.3165765
1004613,566647095,4.3102
1004647,566463171,4.4736423
1004647,566436955,4.465172
1004647,514511980,4.454653
1004647,566664568,4.3979135
1004647,515903507,4.3721876
1004663,566436955,4.4032764
1004663,513676055,4.3778152
1004663,560313217,4.3570633
1004663,566647095,4.329558
1004663,514511980,4.29974
1004674,566436955,4.5058966
1004674,566463171,4.465301
1004674,514511980,4.44704
1004674,566664568,4.444086
1004674,513676055,4.4203744
1004704,566436955,4.4861593
1004704,566463171,4.438327
