product_id,user_id,rating
1001588,566436955,4.5134516
1001588,566463171,4.479521
1001588,514511980,4.464859
1001588,566664568,4.448661
1001588,563029084,4.384554
1002042,560215234,3.9263637
1002042,521359609,3.552396
1002042,522835131,3.530076
1002042,515003789,3.478971
1002042,561392107,3.449709
1002062,560313217,4.612491
1002062,566463171,4.5960007
1002062,566436955,4.580913
1002062,514663441,4.554103
1002062,566647095,4.5369186
1002225,566436955,4.477346
1002225,566463171,4.4254155
1002225,566647095,4.4183707
1002225,566664568,4.4175262
1002225,514511980,4.4173093
1002548,566436955,4.7783766
1002548,514511980,4.76702
1002548,566463171,4.7664213
1002548,515903507,4.6756535
1002548,566664568,4.6676593
1002549,566436955,4.8445992
1002549,566463171,4.844184
1002549,514511980,4.8427362
1002549,560215234,4.8104463
1002549,515903507,4.7491293
1002629,522835131,4.8520145
1002629,513676055,4.835481
1002629,560215234,4.772938
1002629,512817378,4.745579
1002629,514511980,4.6697273
1002633,566463171,4.776715
1002633,522835131,4.730599
1002633,566851338,4.7194104
1002633,514511980,4.7007127
1002633,566436955,4.696416
1002923,566436955,4.3440795
1002923,563029084,4.3178644
1002923,566664568,4.3176274
1002923,513676055,4.3036733
1002923,514511980,4.291203
1003050,514511980,4.5753636
1003050,566436955,4.5580935
1003050,566463171,4.5414066
1003050,566664568,4.516307
1003050,515903507,4.5057497
1003052,543100050,3.9366152
1003052,566728435,3.8973873
1003052,551021212,3.8813734
1003052,538978844,3.8465588
1003052,555166553,3.821024
1003064,560215234,4.320745
1003064,520255711,4.2508836
1003064,522835131,4.244361
1003064,514511980,4.2177916
1003064,519873769,4.1896877
1003074,566436955,4.466473
1003074,514511980,4.4154396
1003074,566463171,4.4147844
1003074,566664568,4.4139442
1003074,513676055,4.38375
1003114,566436955,4.4575124
1003114,566463171,4.436804
1003114,514511980,4.431535
1003114,566664568,4.40845
1003114,513676055,4.3798046
1003129,566436955,2.0360522
1003129,566463171,2.0174508
1003129,514511980,2.0141096
1003129,566664568,2.000111
1003129,513676055,1.9922907
1003168,566436955,4.5643888
1003168,514511980,4.5506935
1003168,566463171,4.549198
1003168,566664568,4.5012317
1003168,513676055,4.4545712
1003171,566351760,2.828071
1003171,537202065,2.6561344
1003171,514535263,2.6279287
1003171,513315900,2.6122556
1003171,563965149,2.60841
1003177,530625146,2.5785482
1003177,563029084,2.5169716
1003177,548248485,2.504373
1003177,513060822,2.504373
1003177,549172672,2.504373
1003209,566436955,3.3765936
1003209,514511980,3.3460515
1003209,513676055,3.34502
1003209,566463171,3.3316586
1003209,522835131,3.3026543
1003221,566436955,4.529404
1003221,566463171,4.503556
1003221,514511980,4.4629536
1003221,566664568,4.4623666
1003221,566647095,4.4263844
1003222,566436955,4.4323707
1003222,514511980,4.3829937
1003222,566664568,4.3792586
1003222,566463171,4.3789535
1003222,563029084,4.3497605
1003230,566436955,4.3893776
1003230,566463171,4.3700147
1003230,514511980,4.3589153
1003230,566664568,4.348794
1003230,566647095,4.284491
1003315,565624725,4.336361
1003315,566463171,4.3118787
1003315,566665847,4.2998695
1003315,555166553,4.2998695
1003315,515903507,4.299209
1003425,566436955,4.572309
1003425,514511980,4.5402484
1003425,566463171,4.5361853
1003425,566664568,4.518875
1003425,563029084,4.463134
1003428,566436955,4.381698
1003428,514511980,4.3759737
1003428,566463171,4.369819
1003428,566664568,4.3551164
1003428,566647095,4.289965
1003437,530625146,3.866697
1003437,549827643,3.846474
1003437,548248485,3.846474
1003437,549172672,3.846474
1003437,513060822,3.846474
1003441,566436955,4.4939804
1003441,566463171,4.491029
1003441,514511980,4.4819646
1003441,566664568,4.4437013
1003441,513676055,4.3902473
1003456,566436955,4.4720354
1003456,566463171,4.438801
1003456,514511980,4.4224977
1003456,566664568,4.4171352
1003456,566647095,4.3794265
1003499,566436955,4.456057
1003499,566463171,4.4428816
1003499,514511980,4.4386616
1003499,566664568,4.403303
1003499,513676055,4.356884
1003548,523991256,4.635135
1003548,556673077,4.6212726
1003548,512563435,4.5424986
1003548,540173002,4.5354476
1003548,519466573,4.500965
1003549,566436955,4.47498
1003549,514511980,4.4515433
1003549,566463171,4.4510345
1003549,566664568,4.3997054
1003549,513676055,4.3876977
1003612,566353633,5.6113935
1003612,530911561,5.5908017
1003612,518978260,5.5908017
1003612,516828703,5.540759
1003612,566397281,5.4154353
1003705,566436955,4.3843317
1003705,566664568,4.3810062
1003705,514511980,4.3599358
1003705,513676055,4.348788
1003705,563029084,4.345985
1003738,522375181,3.0236769
1003738,516831798,2.487074
1003738,559045088,2.2975361
1003738,565261145,2.1730676
1003738,559226750,2.0537
1003762,514511980,4.449693
